Diagonal Profiles,,,,,
Open field,,,,,
SSD=100cm,,,,,
Field Size=40x40cm2,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,
,Dose[%],,,,
-7.9,70.41928584055152,71.05061117284575,72.89238746170162,75.9648888888889,78.81929286977018
-7.8,70.81179797979799,71.42283896057981,73.32282852091927,76.27672492170926,79.19753535353536
-7.7,71.1763818503241,71.77639363582793,73.67639363582794,76.6263920806081,79.55119709061522
-7.6,71.52994696523277,72.16278787878788,74.02993165213292,76.9399393939394,79.87994343624794
-7.5,71.87157575757576,72.56685523790281,74.38348850913377,77.32399232245682,80.15566293459045
-7.4,72.21606364172068,72.90318181818182,74.74940483205657,77.6460303030303,80.4460303030303
-7.3,72.64061284619918,73.27497727043136,75.17766666666667,77.99060373022186,80.749085766239
-7.2,73.02189898989899,73.64415768074952,75.50760682897263,78.30927272727273,81.13616161616162
-7.1,73.4259622184059,74.0259622184059,75.89771388168748,78.61232447721993,81.45517729063542
-7,73.8300202020202,74.4300202020202,76.3016735415439,78.95127872716559,81.75823820587938
-6.9,74.23408425093444,74.83408425093444,76.6536061516705,79.52254545454545,82.10480848556276
-6.8,74.60836672165921,75.23814141414142,77.02623497322962,79.83127099169171,82.43891573364762
-6.7,74.96192875453018,75.6119144422839,77.43878787878788,80.12450752601274,82.71192552439311
-6.6,75.34626262626263,75.98911001111223,77.74183250833417,80.42754545454545,83.04183250833418
-6.5,75.75032831599152,76.44146464646465,78.11128690118437,80.7690356227349,83.402842596521
-6.4,76.15438383838384,76.84792403273057,78.56344136711844,81.21797979797981,83.65575757575758
-6.3,76.55845034852005,77.20129292929293,78.97613576100406,81.59383776139005,84.01558743307405
-6.2,77.00624558095687,77.6053540761693,79.34821699161532,81.89687878787879,84.33972727272727
-6.1,77.42370946560258,78.00941414141414,79.73324298845156,82.31099587507366,84.72370946560258
-6,77.78679512108891,78.41347610869785,80.11347610869785,82.68679512108892,85.04581818181818
-5.9,78.24336801697142,78.8538126104891,80.51753535353535,83.07469441357713,85.39035622734906
-5.8,78.67874747474747,79.27874747474748,80.9585268120212,83.47874747474746,85.7090606060606
-5.7,79.04746022392457,79.75352055763209,81.34746022392457,83.81211233457925,86.08281644610567
-5.6,79.50117171717172,80.15101643980908,81.744,84.08826232985682,86.41515151515152
-5.5,79.90608131997644,80.53377777777777,82.10456072123033,84.43377777777778,86.7909384786342
-5.4,80.3830303030303,80.97747790218031,82.45810500265158,84.89730275785432,87.07207164741928
-5.3,80.87047176482473,81.39906051116274,82.94524699464593,85.24111962286388,87.33375762397243
-5.2,81.26523276370065,81.8788888888889,83.31741414141413,85.60311111111112,87.70311111111111
-5.1,81.66969696969697,82.26876436273643,83.7268208909991,85.93038690776847,88.06878020035356
-5,82.13981210223255,82.71760783917568,84.21915151515152,86.3890404040404,88.51915151515152
-4.9,82.55737139826763,83.22267676767677,84.53450795521509,86.70690295209475,88.82070428510819
-4.8,82.99078787878788,83.66220830386908,84.99078787878788,87.02942840306423,89.07396706738055
-4.7,83.41854732801292,84.03298568145661,85.41064230995875,87.34256995656128,89.352
-4.6,83.88654764009192,84.41319325184362,85.85605616728962,87.80934343434345,89.75605616728963
-4.5,84.25727851298112,84.8534527456988,86.27513699840904,88.23154864127689,90.1200909090909
-4.4,84.76237373737374,85.34806546115769,86.7070303030303,88.63559595959596,90.44364504154146
-4.3,85.26743105364179,85.82961697112552,87.11663131098854,88.92291169451074,90.78331144560057
-4.2,85.76768795663446,86.24371717171717,87.56767236299352,89.35823232323233,91.14393939393939
-4.1,86.21920395999595,86.73474088291746,87.91796969696969,89.71796969696969,91.55960197999798
-4,86.63483295032702,87.10786636026162,88.3438067177372,90.0578626359056,91.78089977019621
-3.9,87.08773613496312,87.49877765430851,88.71522687094874,90.38121212121212,92.0701889079705
-3.8,87.5866368135753,87.97853535353535,89.19282828282827,90.74568138195778,92.45569696969697
-3.7,88.03544802505304,88.54755450795521,89.65873320537428,91.14973737373738,92.75873320537428
-3.6,88.47439393939393,88.9294166175604,89.9720834315343,91.55380341448631,93.07208767898179
-3.5,88.92562538672324,89.40083677077195,90.40936947554508,91.86922397030229,93.4219696969697
-3.4,89.31313131313131,89.8722569239835,90.87917624182428,92.15359127184564,93.71944608131999
-3.3,89.81819375694515,90.3284337988333,91.23272834413672,92.54364836200801,93.9709162541671
-3.2,90.30787519886866,90.79469696969696,91.66613799373674,92.93628756629346,94.2739696969697
-3.1,90.74553535353536,91.21986059197899,92.1169696969697,93.33126578442267,94.57700777856348
-3,91.16197595716739,91.60484848484849,92.49340011785503,93.69338911147773,94.90674747474748
-2.9,91.6670707070707,92.04694599133741,92.84696523276371,93.99739367612891,95.2646317030053
-2.8,92.15770279826245,92.44358585858586,93.20056571370846,94.4003712543092,95.50034177961108
-2.7,92.57208014142604,92.93873895109016,93.60464646464646,94.66555290373907,95.75304931942726
-2.6,93.04348338439783,93.38012121212121,94.00868774623699,94.96366666666667,96.00507955215086
-2.5,93.46115497937537,93.78418022022426,94.41276767676769,95.35563188200828,96.24077303794485
-2.4,93.81472009428403,94.16472598703595,94.81260733407414,95.66975757575759,96.56471420153211
-2.3,94.20658585858585,94.54945454545455,95.12088888888889,96.01826056213541,96.87281543590262
-2.2,94.6883220527326,94.95352055763207,95.51869885847056,96.25532882109303,97.11636170776981
-2.1,95.07537564079901,95.32538447940604,95.81692398350029,96.5360303030303,97.38154335719969
-2,95.46164259016062,95.70448484848485,96.10525571529578,96.80920180323521,97.58795959595959
-1.9,95.79927272727272,96.08247495580436,96.53248084855628,97.09927272727273,97.78999898979694
-1.8,96.16976462268916,96.43604007071302,96.82403064230996,97.40232346701687,98.01029396908778
-1.7,96.53959695951919,96.78960518562168,97.17381818181818,97.63690909090909,98.12639952857984
-1.6,96.86554545454545,97.1287566293459,97.43894332760885,97.83894332760886,98.34657945907725
-1.5,97.22479038286696,97.36446670595167,97.68502739968181,98.02335159978787,98.5400303030303
-1.4,97.57165370239419,97.67171717171718,97.97165370239418,98.27165370239418,98.81435498535205
-1.3,97.87469696969697,97.98788766542076,98.27469696969698,98.51646464646464,98.9179375368297
-1.2,98.20736593989393,98.27983838383838,98.5184968178604,98.73824395992928,99.03067676767677
-1.1,98.47393353759132,98.58045611243702,98.75819338872193,98.94909090909091,99.21091337654684
-1,98.65723086986114,98.77631662679568,98.94699132296938,99.07556089824533,99.4
-0.9,98.92972978433254,98.9960109096419,99.0960109096419,99.23400921007274,99.47267273991491
-0.8,99.15518359513106,99.19804131521794,99.25719067092501,99.36330622758726,99.59052467826332
-0.7,99.35721558882356,99.35003586039699,99.45008485362749,99.46432143037528,99.69289358048387
-0.6,99.49289359244811,99.50210212637002,99.5796232132936,99.5571696262054,99.79390878327187
-0.5,99.5949239860599,99.64555804025208,99.69407799370677,99.65206626597303,99.89492398605991
-0.4,99.71192886521396,99.73879589878277,99.79593918884792,99.8061629375221,99.9
-0.3,99.82977973672115,99.83483475785994,99.88483519980201,99.9,99.984835199802
-0.2,99.9,99.92654073438052,99.9,99.94822295093559,100
-0.1,99.93254349306916,100,99.98661165381502,100,100
0,100,100,100,100,100
0.1,99.9321486907885,100,100,99.97041344387057,100
0.2,99.9,99.92654073438052,99.9,99.9,100
0.3,99.8131132664726,99.83483475785994,99.88483519980201,99.86838325167938,100
0.4,99.7,99.73879589878277,99.79593918884792,99.77144700672636,99.9102247588262
0.5,99.66127683216324,99.64555804025208,99.69407799370677,99.68063841608162,99.9
0.6,99.47622684203083,99.50210212637002,99.5796232132936,99.5796232132936,99.81966995766194
0.7,99.32864286075055,99.35003586039699,99.45008485362749,99.47860779441179,99.72146472044042
0.8,99.12661245517451,99.19804131521794,99.25719067092501,99.38039297141545,99.60719126017936
0.9,98.92458204959847,98.9960109096419,99.0960109096419,99.28172616522212,99.48934026304624
1,98.68382746603363,98.77631662679568,98.94699132296938,99.08984655170671,99.37148833865626
1.1,98.42052525252525,98.58045611243702,98.75819338872193,98.97765656565656,99.20727165586328
1.2,98.18590015556498,98.27983838383838,98.5184968178604,98.77563390241438,99.0449595959596
1.3,97.88897868471562,97.98788766542076,98.27469696969698,98.56039393939393,98.93460223924573
1.4,97.5859393939394,97.67171717171718,97.97165370239418,98.27157288615011,98.77512815980202
1.5,97.24669848846459,97.36446670595167,97.68502739968181,98.06953535353534,98.52573997373473
1.6,96.86359595959595,97.1287566293459,97.43894332760885,97.85126780482878,98.28179797979799
1.7,96.51964844933832,96.78960518562168,97.17381818181818,97.56547474747474,98.12986446670595
1.8,96.18603500088386,96.43604007071302,96.82403064230996,97.36802191974546,97.94917171717172
1.9,95.85640973835741,96.08247495580436,96.53248084855628,97.1799979795939,97.81083087802003
2,95.50448484848485,95.70448484848485,96.10525571529578,96.78795959595959,97.6165269219113
2.1,95.05053035660167,95.32538447940604,95.81692398350029,96.5753911429329,97.35653173059926
2.2,94.59636363636363,94.95352055763207,95.51869885847056,96.22181561035977,97.1410505050505
2.3,94.19230225275281,94.54945454545455,95.12088888888889,96.01044444444445,96.81827931644078
2.4,93.75295781286825,94.16472598703595,94.81260733407414,95.71260733407415,96.60840488938275
2.5,93.3611667648792,93.78418022022426,94.41276767676769,95.31276767676768,96.30957575757576
2.6,93.00760164997054,93.38012121212121,94.00868774623699,95.04322078840374,96.02081018284674
2.7,92.50580808080808,92.93873895109016,93.60464646464646,94.7463380139408,95.74517171717171
2.8,92.12929292929293,92.44358585858586,93.20056571370846,94.44327709869684,95.54314577230024
2.9,91.63370458764254,92.04694599133741,92.84696523276371,93.96707070707072,95.29694791421164
3,91.19244444444445,91.60484848484849,92.49340011785503,93.63718557430043,94.94340601060695
3.1,90.78550358622083,91.21986059197899,92.1169696969697,93.33415151515152,94.61986059197899
3.2,90.28285310235107,90.79469696969696,91.66613799373674,92.94145873320538,94.31681818181818
3.3,89.8409227505745,90.3284337988333,91.23272834413672,92.58274602239246,94.01376906758259
3.4,89.34167087584605,89.8722569239835,90.87917624182428,92.23930303030303,93.71072727272727
3.5,88.92929292929293,89.40083677077195,90.40936947554508,91.9150217193656,93.40767754318618
3.6,88.43151833518537,88.9294166175604,89.9720834315343,91.51094949494949,93.03951515151516
3.7,88.06851688173944,88.54755450795521,89.65873320537428,91.13017476512779,92.70158601878977
3.8,87.61994107248084,87.97853535353535,89.19282828282827,90.79371575039774,92.42372282128336
3.9,87.11631313131312,87.49877765430851,88.71522687094874,90.36693605414689,92.08448484848485
4,86.61121325386402,87.10786636026162,88.3438067177372,90.06387878787878,91.79021113243762
4.1,86.10616161616161,86.73474088291746,87.91796969696969,89.74779270633397,91.53227272727273
4.2,85.70084857056268,86.24371717171717,87.56767236299352,89.35075128159802,91.20076018739503
4.3,85.29600969794929,85.82961697112552,87.11663131098854,88.99680775835942,90.82537373737374
4.4,84.79090909090908,85.34806546115769,86.7070303030303,88.59272727272727,90.46598646327911
4.5,84.28868572583089,84.8534527456988,86.27513699840904,88.18585715728862,90.11725252525252
4.6,83.88316245359732,84.41319325184362,85.85605616728962,87.68989747215839,89.71319325184362
4.7,83.44123210182076,84.03298568145661,85.41064230995875,87.42473926109245,89.3329856814566
4.8,83.03365656565657,83.66220830386908,84.99078787878788,87.08236363636362,89.01962286387743
4.9,82.53697343165976,83.22267676767677,84.53450795521509,86.77244166077381,88.78392646712233
5,82.12553535353535,82.71760783917568,84.21915151515152,86.36045454545456,88.47233942251032
5.1,81.68596305135684,82.26876436273643,83.7268208909991,85.87323972118396,88.07859379735326
5.2,81.31523686071176,81.8788888888889,83.31741414141413,85.56024242424242,87.71523686071177
5.3,80.85209474986742,81.39906051116274,82.94524699464593,85.17444902769594,87.41000101020306
5.4,80.41016439809087,80.97747790218031,82.45810500265158,84.86873737373737,87.1069696969697
5.5,79.93942251031231,80.53377777777777,82.10456072123033,84.42842747281888,86.7480755631882
5.6,79.46800235710076,80.15101643980908,81.744,84.158,86.358
5.7,79.02565656565656,79.75352055763209,81.34746022392457,83.83995353065967,86.03995353065966
5.8,78.66619860591979,79.27874747474748,80.9585268120212,83.43587878787879,85.65791939190383
5.9,78.2719191919192,78.8538126104891,80.51753535353535,83.04035707972423,85.39172727272728
6,77.81347610869784,78.41347610869785,80.11347610869785,82.68492777048186,85.08492777048185
6.1,77.36176767676767,78.00941414141414,79.73324298845156,82.28563636363636,84.68563636363636
6.2,76.95401555712698,77.6053540761693,79.34821699161532,81.97294048320566,84.3797047644303
6.3,76.568182889465,77.20129292929293,78.97613576100406,81.53669057480553,84.02612923185715
6.4,76.14009495908678,76.84792403273057,78.56344136711844,81.22257380236874,83.71936363636364
6.5,75.7690295209475,76.44146464646465,78.11128690118437,80.86460248509951,83.37935179728935
6.6,75.38911001111224,75.98911001111223,77.74183250833417,80.47039393939394,83.10339393939394
6.7,74.98505050505051,75.6119144422839,77.43878787878788,80.16192328089093,82.7412846199175
6.8,74.58098797858369,75.23814141414142,77.02623497322962,79.80837899946968,82.45836181496759
6.9,74.2048197030403,74.83408425093444,76.6536061516705,79.50412162844732,82.1048197030403
7,73.81572886150116,74.4300202020202,76.3016735415439,78.90218181818183,81.75126694166175
7.1,73.4477108007778,74.0259622184059,75.89771388168748,78.57011819375694,81.49737373737374
7.2,73.06474391352663,73.64415768074952,75.50760682897263,78.34414000353544,81.09416600371254
7.3,72.6208107471129,73.27497727043136,75.17766666666667,77.99193939393939,80.7405904711394
7.4,72.23705362404243,72.90318181818182,74.74940483205657,77.68521062733609,80.52117171717171
7.5,71.9286998686736,72.56685523790281,74.38348850913377,77.28113131313131,80.18348850913377
7.6,71.48663523865645,72.16278787878788,74.02993165213292,76.88496420047733,79.82993165213293
7.7,71.22638774307602,71.77639363582793,73.67639363582794,76.61978255104746,79.50729249535932
7.8,70.85466666666666,71.42283896057981,73.32282852091927,76.22610101010102,79.22282583078011
7.9,70.45061117284574,71.05061117284575,72.89238746170162,75.9165168198808,78.85061117284575
8,70.04654545454545,70.68490909090909,72.55633902414385,75.51797979797979,78.48490909090908
8.1,69.66217625740299,70.3818668552379,72.1710707070707,75.2466413293265,78.1818668552379
8.2,69.32166666666667,70.0114790807307,71.80862698880377,74.95024749974746,77.87881818181819
8.3,68.99150419234266,69.60506716945558,71.50433377108799,74.56294949494949,77.5913020418987
8.4,68.61557575757575,69.28700878876654,71.23863355135231,74.27613365155132,77.28743434343434
8.5,68.29796712038183,68.89794956398775,70.85482828282828,73.9119595959596,76.94169107990706
8.6,67.93647843216486,68.55235882412364,70.53806445095465,73.58091726437014,76.69440254536885
8.7,67.54930303030302,68.24930303030303,70.18953535353536,73.20383838383837,76.34086034177962
8.8,67.22835639963633,67.93731290512669,69.78912011314274,72.90297003447361,75.98729522687096
8.9,66.83374580166166,67.56713809475704,69.48141414141413,72.61463636363636,75.63376148951214
9,66.48302858874634,67.19730303030303,69.08020152024041,72.24878270532376,75.38302858874634
9.1,66.17996969696969,66.8590160622285,68.72665723881917,71.90854545454545,75.07663209992928
9.2,65.87693706434995,66.50480820222732,68.51319325184362,71.60549550459642,74.74873305833825
9.3,65.56952448294147,66.2080404040404,68.12234343434343,71.32714336220612,74.4695344725987
9.4,65.21598020152024,65.82799272653804,67.81369835336902,71.04227272727273,74.14227272727273
9.5,64.91063743812506,65.52493939393939,67.462435920099,70.68563491261745,73.83922618446307
9.6,64.56475401555713,65.20888626988804,67.15045964238811,70.33618181818181,73.53618181818182
9.7,64.26169696969697,64.89149726003183,66.84742424242424,70.00532131176523,73.25399098382391
9.8,63.951773718326464,64.60177961107838,66.50176782557455,69.71529292929293,72.97293939393938
9.9,63.6321390689452,64.24821449616971,66.19819703040302,69.46989594908577,72.66989594908577
10,63.3446251768034,63.9631479736098,65.86311137301121,69.18348948205762,72.36690226171244
10.1,63.02090909090909,63.64103773584906,65.60666666666667,68.87555555555555,72.06393939393939
10.2,62.71787878787879,63.2876179245283,65.30363636363637,68.53575757575757,71.77824933687003
10.3,62.353131313131314,62.96222222222222,64.98396226415093,68.2839964633068,71.50060606060606
10.4,62.011818181818185,62.720404040404034,64.6303886925795,67.94030303030303,71.19757575757576
10.5,61.73262599469496,62.337272727272726,64.30878787878788,67.65818181818182,70.87688679245284
10.6,61.448484848484846,62.05616161616162,64.07050505050505,67.43424242424243,70.5989898989899
10.7,61.14545454545454,61.81978798586572,63.769693396226415,67.13978779840849,70.37985865724382
10.8,60.842424242424244,61.46631299734748,63.45666666666666,66.86121212121212,70.06615566037736
10.9,60.53939393939394,61.15010101010101,63.153636363636366,66.46787878787879,69.71272084805653
11,60.256763925729445,60.92212121212121,62.90612485276796,66.16484848484849,69.50525252525253
11.1,59.97606060606061,60.60554245283019,62.60484848484849,65.87773851590106,69.17031802120141
11.2,59.6730303030303,60.2730303030303,62.25194346289752,65.70106007067137,68.91606060606061
11.3,59.39893992932862,59.9863074204947,61.94924845269673,65.29878787878788,68.6130303030303
11.4,59.124242424242425,59.74,61.75272727272727,64.99717171717172,68.34
11.5,58.82121212121212,59.49139150943396,61.44969696969697,64.79272727272728,68.1069696969697
11.6,58.55849056603774,59.19187279151944,61.15331564986737,64.49312436804853,67.8159151193634
11.7,58.27212121212121,58.915151515151514,60.88409893992932,64.28409893992932,67.53427561837455
11.8,57.99805653710247,58.58066037735849,60.55382803297998,63.93074204946996,67.24040671971706
11.9,57.70909090909091,58.3440404040404,60.27724056603774,63.71555555555556,67.03757575757575
12,57.47070707070707,58.0630303030303,59.982449941107184,63.420303030303025,66.74905660377358
12.1,57.227586206896554,57.81342756183745,59.74669811320755,63.11727272727273,66.48848484848484
12.2,56.942727272727275,57.47762073027091,59.51107184923439,62.849867374005306,66.22363636363636
12.3,56.63969696969697,57.25030303030303,59.21121212121213,62.553939393939395,65.96289752650176
12.4,56.39111111111111,57.02242424242424,59.00545454545455,62.333939393939396,65.64828282828283
12.5,56.15437665782493,56.71939393939394,58.67055359246172,62.04787878787879,65.4058962264151
12.6,55.873333333333335,56.42679045092839,58.43490566037736,61.74484848484849,65.10153121319199
12.7,55.613535353535354,56.158981612446965,58.17030303030303,61.52787878787879,64.8850505050505
12.8,55.38381962864722,55.92254641909814,57.88381962864722,61.238787878787875,64.62454545454545
12.9,55.12767962308599,55.70696969696969,57.62767962308599,60.93575757575757,64.36108490566038
13,54.89198113207547,55.42532391048292,57.37851458885942,60.721818181818186,64.07545454545455
13.1,54.656301531213195,55.158181818181816,57.10090909090909,60.46339522546419,63.84828282828283
13.2,54.39814323607427,54.90343434343434,56.83191919191919,60.16939393939394,63.56939393939394
13.3,54.10909090909091,54.70141414141414,56.62989898989899,59.944242424242425,63.31816037735849
13.4,53.87070707070707,54.42382075471698,56.37385159010601,59.663333333333334,63.113535353535354
13.5,53.646878680800945,54.146878680800945,56.097373737373736,59.46012378426172,62.81727272727272
13.6,53.411084905660374,53.95835543766579,55.862599469496026,59.2,62.5810101010101
13.7,53.175471698113206,53.696969696969695,55.621818181818185,58.964646464646464,62.36320754716981
13.8,52.92242424242424,53.46262626262626,55.37969696969697,58.693939393939395,62.039693757361604
13.9,52.63733804475854,53.190909090909095,55.07666666666667,58.39090909090909,61.81777777777778
14,52.40165094339623,52.91432360742706,54.826259946949605,58.176215738284704,61.61575757575758
14.1,52.16595995288575,52.685050505050505,54.64222222222222,57.96595995288575,61.348938679245286
14.2,51.930188679245276,52.42454545454545,54.39540636042403,57.75454545454546,61.02454545454545
14.3,51.693030303030305,52.230624263839815,54.10969696969697,57.47878787878788,60.79593639575972
14.4,51.394164456233426,51.97575757575758,53.90767676767677,57.250505050505055,60.592216981132076
14.5,51.21732979664014,51.74848484848485,53.68985849056604,57.00106100795756,60.356537102473496
14.6,51.01777777777778,51.49840848806366,53.454181389870435,56.774949494949496,60.14646464646464
14.7,50.81575757575757,51.325912838633684,53.218396226415095,56.50939393939394,59.86666666666667
14.8,50.52060606060606,51.11603773584906,53.01373737373738,56.27090909090909,59.56363636363636
14.9,50.31171717171717,50.81757575757575,52.690212264150944,56.02785145888594,59.34040404040404
15,50.081212121212126,50.60969696969697,52.528787878787874,55.795353535353534,59.05733063700708
15.1,49.88178603006189,50.40767676767677,52.25050505050505,55.593333333333334,58.8878537735849
15.2,49.70495137046861,50.20565656565657,52.04848484848485,55.336969696969696,58.739929328621905
15.3,49.50363636363636,49.94217506631299,51.81969696969697,55.14464646464647,58.4769696969697
15.4,49.25939393939394,49.701884570082456,51.55137046861185,54.95212014134276,58.215959595959596
15.5,48.9660777385159,49.49959595959596,51.3660777385159,54.670778564206266,57.97077856420627
15.6,48.76521226415095,49.29757575757576,51.14040404040404,54.41171717171717,57.71171717171717
15.7,48.59469964664311,49.095555555555556,50.938383838383835,54.164545454545454,57.494699646643106
15.8,48.37919191919192,48.892452830188674,50.736363636363635,53.91925795053004,57.279191919191916
15.9,48.17717171717172,48.662828282828286,50.51379310344828,53.73434343434344,57.077171717171716
16,47.954245283018864,48.45429917550059,50.26080808080808,53.53232323232323,56.875151515151515
16.1,47.74444444444445,48.23030303030303,50.03818181818182,53.33030303030303,56.65188679245283
16.2,47.54242424242425,48.028282828282826,49.74958775029446,53.092424242424244,56.442424242424245
16.3,47.360424028268554,47.81391509433962,49.563131313131315,52.80318302387268,56.240404040404044
16.4,47.16707070707071,47.60857648099028,49.41155660377358,52.552727272727275,55.987985865724376
16.5,46.863679245283016,47.4220202020202,49.19353535353535,52.37535353535353,55.7650505050505
16.6,46.634343434343435,47.206713780918726,48.99151515151515,52.24868686868687,55.49454545454546
16.7,46.51616161616162,46.989494949494954,48.77099056603774,52.00660377358491,55.33043478260869
16.8,46.33030303030303,46.78747474747475,48.53533568904594,51.7510011778563,55.088181818181816
16.9,46.14969053934571,46.585454545454546,48.299797775530834,51.52818181818182,54.87473498233216
17,45.882121212121206,46.39796640141468,48.097879858657244,51.297966401414676,54.68343434343434
17.1,45.65272727272727,46.20989898989899,47.92120141342756,51.109898989898994,54.42212121212121
17.2,45.51295641931684,46.00787878787879,47.72222222222223,50.907878787878786,54.194429708222806
17.3,45.29151515151515,45.80585858585859,47.52020202020202,50.65878787878788,54.00585858585858
17.4,45.08949494949495,45.6158267020336,47.31818181818181,50.44393404004711,53.80383838383838
17.5,44.88747474747474,45.43030303030303,47.11616161616162,50.32606132075472,53.5710875331565
17.6,44.687279151943464,45.22828282828283,46.91414141414141,50.0639393939394,53.32828282828283
17.7,44.51060070671378,45.02626262626263,46.73554376657825,49.840606060606056,53.15700824499411
17.8,44.309908998988874,44.78636363636364,46.511556603773585,49.658709106984965,52.97830188679245
17.9,44.10787878787879,44.55465253239105,46.307878787878785,49.39757575757576,52.697575757575756
18,43.97737373737374,44.39171717171717,46.105858585858584,49.220141342756186,52.53151515151515
18.1,43.77535353535353,44.18969696969697,45.903838383838384,49.032525252525254,52.3379269729093
18.2,43.57665782493369,43.98767676767677,45.70181818181818,48.83050505050505,52.07745358090185
18.3,43.399764428739694,43.83325471698113,45.49988221436985,48.628484848484845,51.8569696969697
18.4,43.18207547169812,43.63085983510012,45.36929292929293,48.44809902740937,51.65494949494949
18.5,43.0283863368669,43.49575757575758,45.16727272727273,48.252929292929295,51.45292929292929
18.6,42.81954022988506,43.29451812555261,44.951343705799154,47.97636363636364,51.226148409893995
18.7,42.62367491166078,43.11768346595933,44.745165094339626,47.82444444444444,51.02022244691607
18.8,42.4520202020202,42.918181818181814,44.55465253239105,47.66595932802829,50.840989399293285
18.9,42.3020202020202,42.69383838383838,44.40943396226415,47.47333333333333,50.722424242424246
19,42.1,42.58325471698113,44.18565656565657,47.2069696969697,50.46424242424242
19.1,41.8979797979798,42.354949494949494,43.98567639257295,46.969292929292926,50.320404040404036
19.2,41.73926886792453,42.152929292929294,43.808841732979666,46.767272727272726,50.08832891246684
19.3,41.565252525252525,41.97545454545455,43.67617924528302,46.62143698468787,49.84287396937573
19.4,41.43161616161616,41.82333333333334,43.440400471142524,46.45534924845269,49.63474747474748
19.5,41.26121212121212,41.576766784452296,43.218383838383836,46.26121212121212,49.51627906976744
19.6,41.05919191919192,41.473535353535354,43.05818181818182,46.05919191919192,49.24575757575758
19.7,40.85717171717172,41.27148634984833,42.871515151515155,45.83325471698113,49.11424242424243
19.8,40.736604774535806,41.08464646464647,42.65616161616162,45.697979797979805,48.86419316843345
19.9,40.561955241460545,40.97137809187279,42.51030303030303,45.49393939393939,48.66431095406361
20,40.35111111111111,40.79393939393939,42.30819009100101,45.1973474801061,48.492924528301884
20.1,40.14909090909091,40.591919191919196,42.10606060606061,45.10893015030946,48.257243816254416
20.2,40.02353535353535,40.3941037735849,41.9040404040404,44.91838383838384,48.11073113207547
20.3,39.8191037735849,40.25241460541814,41.7510101010101,44.71636363636364,47.885849056603774
20.4,39.70717171717172,40.058372641509436,41.61254416961131,44.51434343434343,47.65717171717172
20.5,39.51232323232323,39.88103651354535,41.42666666666667,44.29191919191919,47.45515151515151
20.6,39.310303030303025,39.72264150943396,41.22464646464646,44.17612732095491,47.25313131313131
20.7,39.132183908045974,39.509658421672555,41.02262626262626,43.91087533156499,47.04299175500589
20.8,39.01737373737374,39.386925795053,40.86030303030303,43.70626262626263,46.853655660377356
20.9,38.83272727272727,39.247070707070705,40.70495283018868,43.60212121212121,46.68989898989899
21,38.70129564193169,39.05190097259063,40.53462897526502,43.40222222222222,46.50185676392573
21.1,38.50020202020202,38.871515151515155,40.33349056603773,43.225110521662245,46.35717171717172
21.2,38.29840848806366,38.66949494949495,40.21333333333334,43.02666666666667,46.212323232323236
21.3,38.12157382847038,38.48373737373738,39.96976127320955,42.82464646464646,45.99540636042403
21.4,38.01131313131313,38.36976127320955,39.82555555555555,42.62262626262626,45.77979797979798
21.5,37.82060606060606,38.19528857479388,39.64909090909091,42.42060606060606,45.577777777777776
21.6,37.64120247568523,38.06141414141414,39.46625441696113,42.32060123784262,45.375757575757575
21.7,37.522525252525256,37.85939393939394,39.273737373737376,42.145050505050506,45.226297169811325
21.8,37.31696113074205,37.68134394341291,39.071717171717175,41.943030303030305,45.04303030303031
21.9,37.20626262626263,37.58383838383838,38.93484848484848,41.76095406360424,44.86095406360424
22,37.081818181818186,37.39090909090909,38.784173297966404,41.5675429726997,44.72275943396227
22.1,36.876442873969374,37.279797979797976,38.59414141414142,41.36545454545455,44.5369696969697
22.2,36.674646464646464,37.08704358068316,38.39212121212121,41.163434343434346,44.33494949494949
22.3,36.54727272727273,36.93844339622641,38.24505050505051,40.97879858657244,44.1329292929293
22.4,36.36804245283019,36.75135453474676,38.08808080808081,40.8440404040404,43.93090909090909
22.5,36.20035335689046,36.586060606060606,37.90026525198939,40.68606060606061,43.8001179245283
22.6,36.032311320754715,36.3840404040404,37.756262626262625,40.4840404040404,43.59787985865725
22.7,35.92666666666667,36.241010101010104,37.61050505050505,40.3410101010101,43.3811320754717
22.8,35.72661955241461,36.09496021220159,37.39316037735849,40.19496021220159,43.236969696969695
22.9,35.592121212121214,35.90646464646464,37.23888888888889,40.00646464646464,43.034949494949494
23,35.395050505050506,35.75222222222222,37.07575757575758,39.75666666666666,42.86089517078916
23.1,35.28808080808081,35.60242424242424,36.94478798586572,39.551212121212124,42.68608490566038
23.2,35.083745583038876,35.41282051282051,36.80040404040404,39.45641025641026,42.487809187279154
23.3,34.87777777777777,35.24879773691655,36.59838383838384,39.326868686868686,42.29838383838384
23.4,34.77287735849057,35.122850412249704,36.39636363636364,39.124848484848485,42.139504716981136
23.5,34.62282828282829,34.937171717171715,36.207515473032714,38.93244916003537,42.02167255594817
23.6,34.42080808080808,34.81757575757575,36.060404040404045,38.74929292929293,41.835151515151516
23.7,34.25939393939394,34.60518867924528,35.91878787878788,38.54727272727273,41.633131313131315
23.8,34.12714412024757,34.50121212121212,35.70283018867924,38.345252525252526,41.43111111111111
23.9,33.93380447585395,34.30040404040404,35.53356890459364,38.171616161616164,41.229090909090914
